"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Myanmar","MMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","2.86509990692139","3.27380990982056","","1.98739004135132","1.72618997097015","1.63782000541687","1.64365994930267","","","","","","","","","","","","","","","","","1.20247995853424","","","","","","","","","","","","","","","0.899999976158142","0.787440001964569","1.60000002384186","2.09999990463257","1.89999997615814","2.09999990463257","1.89999997615814","2.08768010139465","1.92288994789124","1.97421002388","",
"Middle East & North Africa (excluding high income)","MNA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.98291993141174","","","4.84019494056701","","5.7051751613617","","","","","","","4.31710004806519","","","","","","","4.18530988693237","","","","","","","","","","","","4.46613502502441","","3.62591505050659","3.44248509407044","3.43414998054504","3.81126499176025","","","4.21789014339447","","","","",
"Montenegro","MNE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.948970079422","5.49302005767822","5.14565992355347","5.55037021636963","","7.21078014373779","","4.32572984695435","","","4.69013023376465","","5.14484977722168","4.64510011672974","4.60902976989746","5.19520998001099","4.94077014923096","4.71484994888306","4.17699003219604","5.18061017990112","4.08859014511108","6.17301988601685","4.94088983535767","",
"Northern Mariana Islands","MNP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89967000484467","2.77801990509033","","","","","3.32669997215271","4.00578022003174","3.87146997451782","","","","5.95292997360229","6.26040983200073","5.67216014862061","6.1153302192688","6.87632989883423","6.01082992553711","5.86503982543945","5.50555992126465","5.45218992233276","6.22999000549316","",
"Mauritania","MRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58580005168915","","1.72203004360199","","2.10683989524841","2.27714991569519","2.36501002311707","1.9507999420166","","1.95851004123688","","","","","2.33102011680603","2.15821003913879","2.29354000091553","","","1.94405996799469","","","1.89373004436493","1.88659000396729",
"Mauritius","MUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.44089984893799","5.56596994400024","","","5.05397987365723","4.60377979278564","4.45373010635376","4.08681011199951","3.96308994293213","3.48357009887695","3.05735993385315","3.13144993782043","3.51567006111145","3.17034006118774","3.50989007949829","","","","","","","","3.9397599697113","3.76910996437073","3.11486005783081","3.06089997291565","4.41583013534546","4.31306982040405","4.07819986343384","3.69751000404358","3.18540000915527","3.06307005882263","3.04731011390686","3.55147004127502","3.33207011222839","3.41820001602173","3.61578989028931","4.91695022583008","4.88667011260986","5.01359987258911","5.02312994003296","4.83458995819092","4.71929979324341","4.60799980163574",
"Malawi","MWI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.40478992462158","3.38339996337891","3.33149003982544","3.08709001541138","2.70378994941711","2.42231011390686","","","","","","","","","","3.19866991043091","3.52507996559143","3.17143988609314","3.17635011672974","3.27053999900818","","","","","4.00885009765625","5.38125991821289","","","4.99490976333618","5.24797010421753","4.50897979736328","","3.21566009521484","","","","","","","3.53979992866516","4.1526198387146","","5.41617012023926","4.83983993530273","5.60866022109985","4.74856996536255","4.03133010864258","3.38193988800049","3.71131992340088","2.90761995315552",
"Malaysia","MYS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.55094003677368","","","","","","","","5.08760976791382","5.72619009017944","6.69696998596191","7.03278017044067","","5.66629981994629","6.1111102104187","7.24336004257202","6.32600021362305","","","","","5.11143016815186","4.65463018417358","4.70528984069824","4.3425498008728","4.91384983062744","4.62037992477417","","5.68678998947144","5.9716100692749","7.48446989059448","7.65792989730835","7.50288009643555","5.92389011383057","","4.48576021194458","4.37253999710083","3.95851993560791","5.97418022155762","4.96645021438599","5.76293992996216","5.73902988433838","5.48120021820068","5.21263980865479","4.89486980438232","4.75192022323608","4.6753101348877","4.47959995269775","4.16339015960693","",
"North America","NAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.71018981933594","7.61540985107422","7.03749990463257","6.68963003158569","6.4429497718811","6.72099018096924","6.73353004455566","7.09767007827759","6.71474981307983","6.48467016220093","6.43061017990112","6.51913976669312","6.88043022155762","6.64404010772705","6.2128701210022","6.04418992996216","6.32446002960205","6.17614984512329","6.09832000732422","5.9919900894165","6.88430023193359","6.77093982696533","7.70425987243652","6.68001985549927","6.32445001602173","","","5.49377012252808","5.53079986572266","5.42331981658936","4.95303010940552","4.99308013916016","","","4.76588010787964","","4.7664098739624","4.62612009048462","4.84057998657227","5.356369972229","5.26205015182495","","","","","","","","","",
"Namibia","NAM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.13076019287109","6.901780128479","6.88886976242065","6.7423300743103","6.13713979721069","","","6.03171014785767","","6.40342998504639","","8.24330043792725","7.3978099822998","7.79339981079102","7.46637010574341","7.45288991928101","9.91370010375977","10.6520299911499","9.75998020172119","8.98805046081543","9.48040962219238","9.40958976745605",
"New Caledonia","NCL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.0522700548172","","","","","","","","","","","","","","","","","","","2.07436990737915","2.30833005905151","2.24298000335693","2.06511998176575","2.26538991928101","2.32975006103516","2.14418005943298","","","2.56853008270264","2.5650200843811","2.27981996536255","2.40134000778198","1.93705999851227","","","2.55852007865906","3.01462006568909","2.72311997413635","3.33588004112244","2.7219500541687","3.07762002944946","3.1868200302124","3.68952989578247","5.10368013381958","4.48589992523193","2.97095990180969","2.5771598815918","3.44697999954224","3.52316999435425","",
"Nigeria","NGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.21017003059387","3.0636899471283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.03858995437622","2.49202990531921","","","","","","","","2.82277989387512","3.26240992546082","","3.79268002510071","","5.97889995574951","","","5.35174989700317","","","","","2.98497009277344","","","","","","2.22585010528564","2.92365002632141","3.00160002708435","","2.39101004600525","2.42200994491577","","","","","","","4.48422002792358","","","","4.08329010009766","4.07843017578125","4.08114004135132","4.35768985748291","3.56255006790161","3.44283008575439","",
"Netherlands","NLD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.22114992141724","6.32819986343384","6.31849002838135","5.84294986724854","6.33588981628418","6.37166023254395","6.31229019165039","6.1825098991394","6.18442010879517","6.09033012390137","5.89279985427856","5.74937009811401","5.6950101852417","5.50079011917114","5.09010982513428","5.4728798866272","5.56155014038086","5.89792013168335","5.47145986557007","","5.22878980636597","5.16165018081665","","4.75660991668701","4.66324996948242","4.57887983322144","4.49419021606445","","4.54056978225708","4.50699996948242","4.58512020111084","4.69964981079102","4.80590009689331","5.0404200553894","5.06297016143799","5.10939979553223","5.04402017593384","4.88682985305786","5.02904987335205","5.43156003952026","5.48908996582031","5.46303987503052","5.4102201461792","5.52655982971191","5.458899974823","5.34815979003906","5.47959995269775","5.17509984970093","5.35764980316162","","",
"Norway","NOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.90405988693237","5.89171981811523","5.67365980148315","5.55022001266479","6.16359996795654","5.97280979156494","6.44434976577759","","5.78014993667603","5.54364013671875","5.6788501739502","5.64629983901978","5.42936992645264","5.25567007064819","5.53983020782471","5.78807020187378","5.86597013473511","6.29986000061035","6.31037998199463","6.37321996688843","6.63613986968994","7.67664003372192","7.83043003082275","7.69568014144897","7.1380500793457","7.30343008041382","7.36077976226807","6.96647977828979","6.46726989746094","6.83062982559204","7.43729019165039","7.41635990142822","7.2982702255249","6.86506986618042","6.3827600479126","6.53439998626709","6.2852201461792","7.10337018966675","6.74633979797363","6.4545202255249","7.37470006942749","7.48535013198853","7.69504022598267","7.5693302154541","8.03055000305176","7.91198015213013","7.64411020278931","","",
"Nepal","NPL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89287996292114","2.89331007003784","2.9751501083374","3.70837998390198","3.15283989906311","3.11435008049011","3.17194008827209","3.3646399974823","3.60536003112793","3.51721000671387","3.8051700592041","4.6637601852417","3.63172006607056","3.84261989593506","3.29008007049561","3.01811003684998","3.47213006019592","3.25902009010315","3.90320992469788","4.76722002029419","4.43445014953613","","",
"Nauru","NRU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24615001678467","","","","","","","","","","","","","",
"New Zealand","NZL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.75323009490967","4.7467999458313","5.16753005981445","5.45474004745483","4.45267009735107","4.53252983093262","4.46765995025635","4.23264980316162","4.44054985046387","4.5327000617981","","4.04568004608154","3.54629993438721","3.43031001091003","3.91739010810852","4.4258599281311","4.81824016571045","","","","","5.92605018615723","5.74212980270386","6.38371992111206","6.15721988677979","","6.6362099647522","","6.56049013137817","6.40699005126953","6.43753004074097","6.51203012466431","6.27896022796631","5.95276021957397","5.91965007781982","5.51144981384277","6.28816986083984","7.00039005279541","6.93969011306763","7.15993022918701","6.70155000686646","6.34243011474609","6.32505989074707","6.411789894104","6.25973987579346","6.04850006103516","","",
"OECD members","OED","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","4.79690980911255","5.06941986083985","4.91429996490479","5.11738014221191","","","","4.70795011520386","4.62343978881836","4.56874513626098","4.45639991760254","","4.7947301864624","","4.89069008827209","4.76106500625611","4.76711988449097","4.88125514984131","","4.46187019348145","4.56704998016357","4.66695022583008","4.94201993942261","5.16421985626221","5.12396001815796","4.96850490570069","5.00327515602112","4.82165002822876","4.71398019790649","4.93936491012573","5.46264004707336","5.44249486923218","5.11838006973267","5.0298399925232","5.2709698677063","5.16477012634277","5.10685014724731","5.0204598903656","4.95393490791321","4.8984899520874","","",
"Oman","OMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79282999038696","3.65626001358032","3.38988995552063","2.97824001312256","2.83892011642456","2.98794007301331","3.12258005142212","3.50821995735168","3.4444899559021","3.41325998306274","3.18452000617981","3.3568000793457","4.13832998275757","4.03593015670776","3.20023989677429","4.02031993865967","4.32506990432739","3.89699006080627","4.02835988998413","3.51721000671387","3.85933995246887","","","4.18773984909058","","","","4.98458003997803","","","","5.84018993377686","5.20723009109497","5.41320991516113","",
"Other small states","OSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.64155006408691","4.5265097618103","4.8665599822998","4.23424005508423","","","","","","","","","7.27533507347108","5.55166006088257","5.65072011947632","","","6.15111017227173","","","","","","","","","","","5.24617004394531","5.33242988586426","5.03142499923706","4.9360899925232","5.54397010803222","5.13947987556458","6.28667020797729","6.18098998069764","","5.94040489196778","6.19893503189087","5.00607991218567","4.96921014785767","3.46282005310059","4.07384014129639","4.96404504776001","5.23130011558533","5.41466999053955","5.02312994003296","5.4590151309967","4.71929979324341","",
"Pakistan","PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65421998500824","1.56881999969482","1.83042001724243","1.88065004348755","1.98008000850677","2.23794007301331","2.14983010292053","2.20418000221252","2.19807004928589","2.13094997406006","1.97245001792908","2.01366996765137","1.99576997756958","2.06984996795654","2.43543004989624","2.67812991142273","2.97745990753174","","2.36382007598877","2.51680994033813","2.56676006317139","2.54967999458313","2.38644003868103","2.58930993080139","2.79531002044678","2.81057000160217","3.02230000495911","","2.61149001121521","1.83782005310059","","","","1.76759004592896","2.04972004890442","2.39550995826721","2.63527011871338","2.74622988700867","2.59078001976013","2.28687000274658","2.22175002098084","2.13628005981445","2.49343991279602","2.46592998504639","2.6500198841095","3.00291991233826","2.89951992034912","","2.50755000114441","",
"Panama","PAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.04328012466431","3.35391998291016","3.9828200340271","3.48574995994568","3.81979990005493","4.15451002120972","4.31272983551025","4.28096008300781","3.60597991943359","3.64254999160767","3.53567004203796","3.43179988861084","3.41850996017456","3.55090999603271","3.46870994567871","3.52146005630493","3.34574007987976","3.87012004852295","","","","","","","3.47054004669189","3.94780993461609","4.09431982040405","3.84711003303528","","4.56723022460938","4.75968980789185","4.10587978363037","4.19163990020752","4.16870021820068","3.5786600112915","","","","3.50229001045227","","","3.15900993347168","","3.40000009536743","","2.83628988265991","2.84608006477356","2.88224005699158","2.8829300403595","3.12736010551453","",
"Peru","PER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.39172005653381","","","","","","","","","","","","","","","","","","","","","","","3.11879992485046","","3.27817988395691","3.44133996963501","3.22802996635437","3.03712010383606","2.82056999206543","2.93779993057251","2.95787000656128","2.83903002738953","2.65281009674072","2.62940001487732","2.8677499294281","3.13994002342224","2.86730003356934","2.6635000705719","2.92276000976563","3.29729008674622","3.69599008560181","3.96933007240295","3.81316995620728","3.93130993843079","3.71429991722107","3.81996011734009","4.24667978286743",
"Philippines","PHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.7177300453186","","2.07492995262146","1.68606996536255","","","1.7262099981308","","","","","","","","","3.04225993156433","3.36286997795105","3.51715993881226","3.81449007987976","","3.16440010070801","2.92463994026184","2.89222002029419","2.93517994880676","2.46983003616333","2.32806992530823","2.42579007148743","2.48517990112305","2.58282995223999","2.53777003288269","2.30999994277954","","","3.01999998092651","2.78999996185303","3.32999992370605","3.5699999332428","4.40000009536743","3.1331000328064","3.23436999320984","",
"Palau","PLW","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.01797962188721","7.707200050354","7.5219898223877","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.24715995788574","","","","","7.38970994949341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96493005752563","1.8748300075531","","",
"Poland","POL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89144992828369","4.1879301071167","4.1827597618103","","4.33025979995728","6.25738000869751","","4.94200992584229","4.59181976318359","4.9839301109314","5.31902980804443","5.38735008239746","5.32449007034302","5.35557985305786","5.42574977874756","5.20765018463135","4.86874008178711","5.04239988327026","4.98976993560791","5.0630202293396","4.82496976852417","4.82954978942871","4.97062015533447","4.93554019927979","4.80993986129761","4.63339996337891","4.5584602355957","4.61579990386963","","",
"Pre-demographic dividend","PRE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56853008270264","2.57921004295349","2.65844988822937","2.59386992454529","","3.03711998462677","2.88717007637024","","","2.66715002059937","","3.4794499874115","3.4620099067688","3.37470006942749","3.34273505210877","3.28429508209229","3.28257989883423","2.97095990180969","3.63261497020722","3.23993992805481","3.32622992992401","",
"Puerto Rico","PRI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.2505202293396","7.21458005905151","6.47992992401123","7.28690004348755","6.22974014282227","7.14049005508423","6.38756990432739","6.68102979660034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48108005523682","6.07265996932983","","","","","","",
"Korea, Dem. People's Rep.","PRK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.63391995429993","1.93535995483398","3.06245994567871","3.07873010635376","","2.90048003196716","2.69930005073547","3.06743001937866","3.18575000762939","3.32909989356995","3.23281002044678","3.14253997802734","3.26249003410339","3.04924988746643","3.15797996520996","3.38753008842468","3.47523999214172","3.56972002983093","4.07133007049561","4.33747005462646","4.84095001220703","4.67129993438721","4.61330986022949","5.065110206604","","","5.0468602180481","5.16384983062744","5.33713006973267","5.25871992111206","5.28152990341187","5.04638004302979","5.07394981384277","4.90767002105713","4.92147016525269","4.69609022140503","5.56314992904663","5.41248989105225","5.12333011627197","4.94940996170044","5.2709698677063","5.12400007247925","4.88554000854492","","5.0156102180481","4.67515993118286","","",
"Paraguay","PRY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.10519003868103","2.26543998718262","","","","","","","","","","","","","","1.39584994316101","","","","","1.04070997238159","","","","","","","","4.19833993911743","4.23087978363037","4.2302098274231","3.83357000350952","3.40773010253906","3.3827600479126","2.86989998817444","","","2.73951005935669","","","2.7707200050354","","","4.80932998657227","4.78911018371582","3.33815002441406","","3.08968997001648","3.28320002555847","3.46971011161804","",
"West Bank and Gaza","PSE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19167995452881","5.33527994155884","4.74210977554321","4.89467000961304","","4.66321992874146","4.98296022415161","4.72153997421265","5.31887006759644","","",
"Pacific island small states","PSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","5.03323984146118","4.85082006454468","","","","5.03884482383728","4.83336019515991","5.04606008529663","","","","","4.62343978881836","4.54472017288208","","","5.13243508338928","","5.2519998550415","4.90476989746094","4.84337496757508","4.84522008895874","","4.46187019348145","4.74921989440918","4.87993502616883","4.9310097694397","5.17172503471375","5.28152990341187","5.23368000984192","5.0916748046875","5.02045512199402","4.90415000915528","4.87251996994018","5.08582019805908","5.41248989105225","5.11838006973267","4.95299506187439","5.22974014282227","5.16477012634277","4.93844985961914","4.97816491127015","4.91715502738952","4.99274015426636","","",
"French Polynesia","PYF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.00027990341187","2.69144010543823","2.86783003807068","","","1.74697005748749","1.97005999088287","2.77696990966797","","","","","","","","","","","","","","","","","","","","3.57767009735107","4.34530019760132","3.72598004341125","3.20019006729126","3.84656000137329","3.37393999099731","3.46258997917175","3.97187995910645","","","4.22755002975464","3.41315007209778","4.53965997695923","4.01223993301392","3.50744009017944","4.07384014129639","3.60535001754761","","","2.96745991706848","","2.81228995323181","3.19033002853394",
"Romania","ROU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24121999740601","","","","2.86862993240356","3.26628994941711","3.5041298866272","3.54397010803223","3.31273007392883","3.50039005279541","4.30650997161865","4.14953994750977","4.0971999168396","4.00213003158569","3.49360990524292","3.06136989593506","2.96379995346069","3.05173993110657","3.12122011184692","3.10963010787964","2.97989010810852","3.09539008140564","3.34474992752075","","",
"Russian Federation","RUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93979001045227","3.10601997375488","3.83502006530762","3.67853999137878","3.54786992073059","3.77192997932434","3.86626005172729","","4.10174989700317","","","","3.79310011863709","3.76382994651794","4.01387977600098","3.83402991294861","3.76044011116028","4.68990993499756","4.67819976806641","","",
"Rwanda","RWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","2.15020990371704","2.23247003555298","2.44127988815308","2.66633009910584","4.39297008514404","","","","","","3.50577998161316","3.33534002304077","3.7466299533844","","","","","","","","","","3.86057996749878","3.43635988235474","4.82785987854004","","","","","","3.98742008209229","3.50408005714417","","4.63384008407593","4.38598012924194","4.4235200881958","4.7449197769165","4.19878005981445","3.64915990829468","3.4367299079895","3.12646007537842","3.07375001907349","3.35545992851257","3.4072699546814",
"South Asia","SAS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.83042001724243","","1.98008000850677","","","","1.96894001960755","1.98593997955322","1.94081002473831","1.8718249797821","1.99576997756958","2.06984996795654","2.43543004989624","2.67812991142273","2.64433002471924","","","2.41092991828918","2.56676006317139","","","","","","3.02230000495911","3.05141997337341","2.75240004062652","2.55011510848999","","","3.11435008049011","2.55604004859924","3.18875002861023","2.76917994022369","2.63527011871338","2.74622988700867","2.59078001976013","3.377690076828","2.84187996387482","2.17549991607666","2.755774974823","2.96903002262115","3.2558000087738","3.45008993148804","3.13641500473023","3.19979000091553","2.50755000114441","",
"Saudi Arabia","SAU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","3.89024996757507","4.14254999160767","5.97797012329102","6.10957002639771","","6.25535011291504","","","","","5.77945995330811","5.14462995529175","5.99928998947144","6.34382009506226","5.69247007369995","4.94374990463257","4.37707996368408","8.28131008148193","7.07226991653442","5.90982007980347","7.71887016296387","7.63688993453979","7.10509014129639","6.2774600982666","5.43092012405396","5.89117002487183","","5.13781023025513","","","","","","","","","","","","",
"Sudan","SDN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01217997074127","","1.42644000053406","","1.6298999786377","1.56307005882263","1.96301996707916","","2.20143008232117","2.21867990493774","","","","","","","","","","","",
"Senegal","SEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47457003593445","2.44496989250183","2.44968008995056","2.45949006080627","2.58299994468689","2.73821997642517","3.06060004234314","4.0423002243042","3.80786991119385","","4.02568006515503","4.92073011398315","5.21774005889893","4.90302991867065","4.77698993682861","5.68656015396118","5.72021007537842","5.45637989044189","5.11309003829956","4.62496995925903","4.85822010040283","5.28719997406006","",
"Singapore","SGP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.10976004600525","2.86826992034912","2.48882007598877","2.38852000236511","2.43949007987976","2.69238996505737","2.4507999420166","2.29099988937378","2.24924993515015","2.55966997146606","2.58365988731384","3.26776003837585","3.94772005081177","","","","","3.65207004547119","","","","","","","","","","","","3.32130002975464","3.54249000549316","3.87853002548218","3.98194003105164","3.65276002883911","3.19596004486084","2.85911989212036","2.9467499256134","2.76460003852844","3.01012992858887","3.08044004440308","3.03077006340027","3.07085990905762","2.85435009002686","2.9243700504303","2.86309003829956","2.8748300075531","2.76826000213623","2.64509010314941","2.63196992874146","2.50665998458862",
"Solomon Islands","SLB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.40000009536743","","","","","","","","","","","","","","","","","","","","3.87540006637573","","","","","","","2.3150200843811","","","","","","","","","8.22080039978027","7.65633010864258","7.28849983215332","7.93173980712891","8.12518978118896","8.0870304107666","10.1746997833252","9.8120002746582","10.1349000930786","","","","","",
"Sierra Leone","SLE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94936990737915","3.43271994590759","3.54527997970581","3.26061010360718","3.10713005065918","2.7969799041748","","2.55851006507874","2.41317009925842","2.7781400680542","2.58863997459412","2.66890001296997","2.87204003334045","2.37981009483337","2.66291999816895","3.05729007720947","3.06023001670837","4.63576984405518","6.98963022232056","7.36542987823486","9.26146984100342",
"El Salvador","SLV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","0.904510021209717","","","","","","","","","","","","","","","","","","","","","","","2.54725003242493","2.56260991096497","2.83868002891541","","3.242840051651","3.13467001914978","","3.17785000801086","3.49298000335693","3.60984992980957","4.45810985565186","4.65950012207031","4.04807996749878","3.89854001998901","3.7124400138855","3.80149006843567","3.82416009902954","3.90987992286682","3.82523989677429","3.7252299785614","3.60575008392334","3.38515996932983","",
"San Marino","SMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62883996963501","2.70296001434326","","","","","","3.36997008323669","3.55516004562378","3.37969994544983","",
"Somalia","SOM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","1.18468999862671","1.27727997303009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20983982086182","4.44199991226196","4.48398017883301","4.32780981063843","4.2383599281311","4.16420984268188","","3.92698001861572","3.78640007972717","3.63470005989075","3.71016001701355","3.58231997489929","3.61922001838684","",
